scenario,episode,step,agent_id,food_N,food_S,food_E,food_W,occ_N,occ_S,occ_E,occ_W,food_here,energy,free_cells,move,reproduce,did_reproduce,did_move
S3,4,165,5868959504,0.2781,2.6873,1.582,0.0,0,0,0,1,0.0,0.6889,3,S,False,False,True
S3,4,165,5871777552,1.0371,2.0881,2.0219,0.0,0,0,0,1,0.0,2.5024,3,N,False,False,True
S3,4,165,5882028272,2.3474,2.9472,2.1279,0.3121,0,0,0,1,0.0,4.4324,3,N,False,False,True
S3,4,165,5876730192,2.7642,2.6968,0.0,2.0039,0,0,1,0,0.3121,4.8255,3,N,False,False,True
S3,4,166,5877216080,2.4567,1.3471,-1.0,2.2755,0,0,1,0,0.0,6.1999,3,N,False,False,True
S3,4,166,5875596080,4.5529,5.4539,4.9105,-1.0,0,0,0,1,3.0847,8.6868,3,N,False,False,True
S3,4,166,5867234096,1.4448,0.9959,1.055,1.7879,0,0,0,0,0.0,4.4076,4,W,False,False,True
S3,4,166,5882030480,1.9212,0.652,1.0299,2.4329,0,0,0,0,0.0,3.1326,4,W,False,False,True
S3,4,166,5876592816,0.0,1.518,0.0,1.4765,1,0,1,0,0.297,6.9026,2,S,False,False,True
S3,4,166,5875589360,3.33,0.0,1.4969,1.636,0,1,0,0,0.3392,6.2714,3,W,False,False,True
S3,4,166,5881032784,-1.0,2.2948,2.4291,4.254,1,0,0,0,1.2881,5.8116,3,E,False,False,True
S3,4,166,5875385648,0.0,0.5424,1.5773,0.0,1,0,0,1,0.0,1.9346,2,E,False,False,True
S3,4,166,5871777552,1.1619,0.6915,1.5854,0.0,0,0,0,1,0.0,2.111,3,E,False,False,True
S3,4,166,5881026064,3.8361,1.4448,2.0064,2.651,0,0,0,0,0.0,6.1277,4,N,False,False,True
S3,4,166,5875389392,-1.0,0.7029,0.84,0.5681,1,0,0,0,0.0,1.4912,3,S,False,False,True
S3,4,166,5876163664,0.3392,1.1072,1.0834,2.4214,1,0,0,0,0.0,5.0341,3,S,False,False,True
S3,4,166,5876162896,0.7848,0.0,1.2075,1.0299,0,1,0,0,0.0,2.6477,3,E,False,False,True
S3,4,166,5876730192,3.438,1.4682,0.0,3.1143,0,0,1,0,0.0,5.6967,3,N,False,False,True
S3,4,166,5882028272,3.8422,1.0775,2.5262,0.0,0,0,0,1,0.0,4.9653,3,N,False,False,True
S3,4,166,5876157808,2.9162,3.33,0.0,1.1113,0,0,1,0,0.0859,5.2986,3,S,False,False,True
S3,4,166,5875588592,1.4983,1.1172,0.8044,1.7633,0,0,0,0,0.0,4.0439,4,W,False,False,True
S3,4,166,5875396016,1.146,1.213,-1.0,1.3119,0,0,1,0,0.0,4.9582,3,Stay,False,False,False
S3,4,166,5882032688,2.7466,1.4241,0.0,0.0859,0,0,1,1,0.0,3.7727,2,N,False,False,True
S3,4,166,5866212816,2.5583,1.2385,0.0,0.0,0,0,1,1,0.0,3.5244,2,N,False,False,True
S3,4,166,5880596816,1.0299,0.527,0.0,0.652,0,0,1,0,0.0,0.7787,3,N,False,False,True
S3,4,166,5868959504,0.3288,3.0344,1.5782,0.297,0,0,0,1,0.0,2.3104,3,S,False,False,True
S3,4,166,5882029808,2.6724,0.7137,1.5775,1.978,0,0,0,0,0.0,3.1822,4,N,False,False,True
S3,4,166,5877786256,1.1172,0.297,0.3288,1.0084,0,1,0,0,0.0,1.8908,3,N,False,False,True
S3,4,166,5876737008,0.7137,0.4008,1.4124,1.7717,0,0,0,0,0.0,0.9501,4,E,False,False,True
S3,4,167,5875596080,4.1956,5.013,4.7638,-1.0,0,0,0,1,1.7439,8.8305,3,S,False,False,True
S3,4,167,5876592816,1.8685,3.1072,0.2254,2.2053,0,0,1,0,0.0,6.1121,3,S,False,False,True
S3,4,167,5877786256,0.9998,0.5692,0.6601,1.5109,0,0,0,0,0.0,1.7019,4,N,False,False,True
S3,4,167,5882032688,0.2254,0.9455,0.0,3.1072,1,0,1,0,0.0,4.8368,2,S,False,False,True
S3,4,167,5866212816,2.6534,0.8959,1.3529,0.0,0,0,0,1,0.0,4.4498,3,N,False,False,True
S3,4,167,5875396016,1.337,1.404,-1.0,1.5029,0,0,1,0,0.0,4.0302,3,S,False,False,True
S3,4,167,5875588592,1.4687,1.5109,0.9998,2.7426,0,0,0,0,0.0,4.0704,4,W,False,False,True
S3,4,167,5875385648,0.0,2.0106,2.0318,0.5779,1,0,0,0,0.0,2.1969,3,S,False,False,True
S3,4,167,5876157808,1.3366,1.7845,1.6151,0.0,0,0,0,1,0.521,6.1199,3,N,False,False,True
S3,4,167,5882028272,4.261,1.1841,2.753,0.629,0,0,0,1,1.0332,5.8532,3,N,False,False,True
S3,4,167,5875589360,0.0,2.6124,1.7845,0.5918,1,0,0,0,0.0,5.7251,3,S,False,False,True
S3,4,167,5875389392,0.4892,1.2046,0.764,0.7385,0,0,0,0,0.0,0.9678,4,S,False,False,True
S3,4,167,5867234096,2.44,2.1122,1.0725,3.8253,0,0,0,0,0.0,4.386,4,N,False,False,True
S3,4,167,5882029808,2.5099,0.8274,2.2053,3.3292,0,0,0,0,0.0,4.2901,4,W,False,False,True
S3,4,167,5877216080,2.4039,1.431,-1.0,2.4701,0,0,1,0,0.0,6.4886,3,N,False,False,True
S3,4,167,5876730192,3.9129,1.3303,1.0332,3.5007,0,0,1,0,0.629,6.4383,3,N,False,False,True
S3,4,167,5876163664,1.1978,1.3607,1.273,2.101,0,0,0,0,0.0,4.2065,4,W,False,False,True
S3,4,167,5876737008,1.3023,0.0,0.521,0.381,0,1,1,0,0.0,1.2445,2,N,False,False,True
S3,4,167,5868959504,0.6531,0.0,2.6534,0.0,0,1,0,1,0.2254,3.7293,2,Stay,False,False,False
S3,4,167,5881026064,3.1058,1.4165,2.1901,2.8974,0,0,0,0,1.0271,6.7832,4,N,False,False,True
S3,4,167,5881032784,-1.0,1.3311,2.5379,2.6415,1,0,0,0,0.0,6.1504,3,E,False,False,True
S3,4,167,5882030480,3.6684,3.0636,0.8175,4.7638,0,0,0,0,0.0,4.011,4,W,False,False,True
S3,4,167,5876162896,1.4291,0.0,1.8589,0.7205,0,1,0,0,0.0,2.3976,3,E,False,False,True
S3,4,167,5871777552,1.6058,2.4039,-1.0,0.6132,0,0,1,0,0.0,2.3462,3,Stay,False,False,False
S3,4,167,5880596816,1.1869,0.3467,0.7205,0.8175,0,0,0,0,0.0,0.7249,4,N,False,False,True
S3,4,168,5876162896,1.3427,2.2228,2.3299,0.6705,0,0,0,0,0.0,2.849,4,N,False,False,True
S3,4,168,5882028272,2.6768,2.3949,0.0,1.1039,0,0,1,1,1.452,6.5636,2,N,False,False,True
S3,4,168,5882030480,5.806,5.2925,0.9932,3.701,0,0,0,0,1.9548,5.0898,4,N,False,False,True
S3,4,168,5868959504,0.8441,1.1584,0.0,1.4134,0,0,1,0,0.0,3.0267,3,S,False,False,True
S3,4,168,5880596816,1.2635,0.336,1.1668,2.3032,0,0,0,0,0.0,0.8388,4,W,False,False,True
S3,4,168,5875389392,0.3846,2.2979,1.9395,1.8848,0,0,0,0,0.0,1.0508,4,N,False,False,True
S3,4,168,5866212816,1.9602,1.081,1.4996,0.0,0,0,0,1,0.0,5.2852,3,N,False,False,True
S3,4,168,5875588592,1.5221,2.944,1.0051,1.452,0,0,0,1,0.0,5.0709,3,S,False,False,True
S3,4,168,5882032688,1.1584,1.8061,1.0869,0.0,0,0,0,1,0.0,3.8869,3,S,False,False,True
S3,4,168,5875385648,0.6304,2.5434,2.4478,0.9244,0,0,0,0,0.0,2.8402,4,S,False,False,True
S3,4,168,5876730192,4.3066,2.1077,1.452,3.247,0,0,1,0,1.1039,7.0317,3,N,False,False,True
S3,4,168,5875589360,1.336,0.0,1.3888,2.3299,0,1,0,0,0.0,6.2644,3,W,False,False,True
S3,4,168,5877216080,0.0,1.4887,-1.0,1.0735,1,0,1,0,0.0,6.6669,2,S,False,False,True
S3,4,168,5876163664,0.0,2.6954,1.0323,2.3749,1,0,0,0,0.0,4.5382,3,S,False,False,True
S3,4,168,5881032784,-1.0,1.6597,2.0571,1.4211,1,0,0,0,0.0,6.5302,3,S,False,False,True
S3,4,168,5876157808,0.2982,1.9359,0.0,0.0,1,0,1,1,0.0,5.3045,1,S,False,False,True
S3,4,168,5881026064,3.5002,2.5748,2.5769,3.1626,0,0,0,0,0.2968,7.3075,4,N,False,False,True
S3,4,168,5882029808,1.4595,2.36,1.049,3.2698,0,0,0,0,0.5202,5.3131,4,W,False,False,True
S3,4,168,5875396016,0.997,1.7968,-1.0,1.4996,0,0,1,0,0.0,3.7002,3,S,False,False,False
S3,4,168,5867234096,3.033,1.0682,1.8268,3.7189,0,0,0,0,0.0,5.0208,4,N,False,False,True
S3,4,168,5876592816,1.4134,0.0,1.1584,1.9595,0,1,0,0,0.2982,6.7707,3,W,False,False,True
S3,4,168,5876737008,1.9595,0.4399,0.0,1.0957,0,0,1,0,0.0,1.3699,3,N,False,False,False
S3,4,168,5871777552,1.7968,0.0,-1.0,0.8042,0,1,1,0,0.0,1.4182,2,N,False,False,True
S3,4,168,5877786256,1.8803,0.5314,1.1864,1.0051,0,0,0,0,0.0,1.4333,4,N,False,False,True
S3,4,168,5875596080,3.701,5.8359,5.2925,-1.0,0,0,0,1,2.204,8.9454,3,S,False,False,True
S3,4,169,5882032688,0.9684,2.0699,1.8115,0.0,0,0,0,1,0.0,3.9876,3,S,False,False,True
S3,4,169,5876163664,1.0986,1.8938,1.7427,2.2159,0,0,0,0,0.0,5.3979,4,W,False,False,True
S3,4,169,5875589360,0.9738,2.5659,1.4439,0.7608,0,0,0,0,0.0,6.4134,4,S,False,False,True
S3,4,169,5875385648,0.759,-1.0,2.8395,2.9041,0,1,0,0,0.0,3.8876,3,E,False,False,True
S3,4,169,5881026064,3.9388,1.9493,3.6873,3.056,0,0,0,0,0.6912,7.727,4,N,False,False,True
S3,4,169,5880596816,1.2592,1.1995,0.3588,4.0504,0,0,0,0,0.0,2.0463,4,S,False,False,True
S3,4,169,5876162896,2.3447,0.7608,0.9738,1.8111,0,0,0,0,0.0,2.6939,4,W,False,False,True
S3,4,169,5876592816,2.5873,0.0,1.8433,1.2094,0,1,0,0,0.0,6.448,3,N,False,False,True
S3,4,169,5877786256,2.2481,0.4777,2.3324,0.0,0,0,0,1,0.0,2.0989,3,N,False,False,True
S3,4,169,5876737008,0.0,0.6309,1.2519,1.2867,1,0,0,0,0.0,0.4419,3,E,False,False,True
S3,4,169,5882029808,2.0412,3.247,1.7738,2.5721,0,0,0,0,0.4608,6.1315,4,S,False,False,True
S3,4,169,5871777552,0.0,0.4746,-1.0,1.7349,1,0,1,0,0.0,2.0034,2,S,False,False,True
S3,4,169,5866212816,2.346,1.248,1.8849,1.0351,0,0,0,0,0.0,5.2604,4,N,False,False,True
S3,4,169,5877216080,1.5244,1.813,-1.0,2.8521,0,0,1,0,0.0,5.8942,3,W,False,False,True
S3,4,169,5875396016,1.188,0.0,-1.0,1.6906,0,1,1,0,0.0,2.7722,2,N,False,False,True
S3,4,169,5875588592,1.2052,3.0992,1.8929,2.5859,0,0,0,0,0.135,5.9377,4,S,False,False,True
S3,4,169,5881032784,1.497,1.1961,0.0,1.7131,0,0,1,0,0.0,5.9559,3,Stay,False,False,False
S3,4,169,5882030480,4.0693,3.1638,4.0504,4.5776,0,0,0,0,2.997,5.9528,4,E,False,False,True
S3,4,169,5867234096,3.2794,1.1952,1.7985,4.1221,0,0,0,0,0.224,5.8977,4,W,False,False,True
S3,4,169,5875596080,4.1841,6.2646,5.8212,-1.0,0,0,0,1,3.0269,9.0373,3,S,False,False,True
S3,4,169,5876157808,1.2519,2.1665,0.0,0.6309,0,0,1,0,0.0,5.2515,3,S,False,False,True
S3,4,169,5882028272,3.0235,2.9557,1.7131,1.4976,0,0,0,1,0.0,6.9997,3,N,False,False,False
S3,4,169,5875389392,0.8712,0.4012,1.146,1.1205,0,0,0,0,0.0,0.2972,4,E,False,False,True
S3,4,169,5868959504,0.7963,0.9684,1.272,1.8433,0,0,0,0,0.0,2.6517,4,W,False,False,True
S3,4,169,5876730192,4.827,2.7013,0.0,4.7487,0,0,1,0,1.4976,7.5063,3,N,True,True,True
S3,4,170,5875596080,5.0254,-1.0,5.7359,-1.0,0,1,0,1,3.4556,9.1108,2,N,False,False,True
S3,4,170,5875588592,1.5135,3.0829,1.7724,1.7571,0,0,0,0,0.2902,6.6312,4,S,False,False,True
S3,4,170,5868959504,1.7954,0.0,0.7213,1.4806,0,1,0,0,0.0,3.0367,3,W,False,False,True
S3,4,170,5876163664,0.0,2.1666,1.2706,2.8298,1,0,0,0,0.0,5.6062,3,S,False,False,True
S3,4,170,5882589360,-1.0,0.0,1.8031,2.018,1,1,0,1,0.2145,4.8835,1,E,False,False,True
S3,4,170,5876730192,-1.0,3.1898,0.2145,5.3202,1,0,1,0,2.018,4.8835,2,S,False,False,True
S3,4,170,5882032688,0.9885,1.8474,2.3221,0.0,0,0,0,1,0.0,4.3321,3,E,False,False,True
S3,4,170,5875589360,1.4737,0.0,1.2896,2.6048,0,1,0,0,0.0,6.7686,3,W,False,False,True
S3,4,170,5880596816,0.6003,1.416,0.718,1.3752,0,0,0,0,0.0,1.9086,4,S,False,False,True
S3,4,170,5877786256,-1.0,0.6108,2.6067,1.688,1,0,0,0,0.0,2.9992,3,E,False,False,True
S3,4,170,5876157808,1.2413,1.7708,0.0,1.718,0,0,1,0,0.0,5.4397,3,S,False,False,True
S3,4,170,5882028272,0.2145,3.1467,1.9041,3.1898,1,0,0,0,0.0,6.0717,3,S,False,False,True
S3,4,170,5876737008,0.0,1.2413,1.1594,0.2794,1,0,0,0,0.0,0.6774,3,S,False,False,True
S3,4,170,5867234096,3.5638,4.1009,1.5945,3.2431,0,0,0,0,1.3131,6.5991,4,N,False,False,True
S3,4,170,5875389392,1.604,2.3215,-1.0,0.2504,0,0,1,0,0.0,0.4558,3,S,False,False,True
S3,4,170,5876162896,2.2132,1.0525,0.7298,1.5488,0,0,0,0,0.0,3.0382,4,N,False,False,True
S3,4,170,5871777552,0.5917,1.7154,-1.0,1.1862,0,0,1,0,0.0,1.1494,3,S,False,False,True
S3,4,170,5875385648,2.8298,-1.0,2.1666,0.9685,0,1,0,0,0.0305,4.9911,3,N,False,False,True
S3,4,170,5882029808,1.8781,1.9625,2.742,2.7704,0,0,0,0,0.438,6.7862,4,E,False,False,True
S3,4,170,5882030480,4.3983,1.3752,0.6003,4.3786,0,0,0,0,1.2414,6.6433,4,N,False,False,True
S3,4,170,5877216080,1.4555,3.0395,1.3698,2.3221,0,0,0,0,0.0431,6.5964,4,N,False,False,True
S3,4,170,5876592816,2.2405,1.4806,1.7954,1.431,0,0,0,0,0.0,6.8177,4,N,False,False,True
S3,4,170,5881032784,1.688,1.3871,0.6108,1.9041,0,0,0,0,0.0,5.0279,4,W,False,False,True
S3,4,170,5875396016,1.91,0.7454,-1.0,2.0759,0,0,1,0,0.0,2.4778,3,N,False,False,True
S3,4,170,5881026064,3.8705,2.4277,4.0737,3.6499,0,0,0,0,1.1298,8.0626,4,E,False,False,True
S3,4,170,5866212816,2.031,1.2431,1.91,1.0928,0,0,0,0,0.0,5.6263,4,N,False,False,True
S3,4,171,5875588592,1.8075,1.622,0.0,2.0325,0,0,1,0,0.2739,7.1859,3,N,False,False,True
S3,4,171,5877786256,-1.0,2.7144,1.5231,0.7908,1,0,0,0,0.0,4.0781,3,S,False,False,True
S3,4,171,5882029808,2.1558,2.9289,1.5914,1.9862,0,0,0,0,0.0,7.243,4,N,False,False,True
S3,4,171,5876737008,0.3265,1.2789,1.1795,1.0129,0,0,0,0,0.0,0.8552,4,S,False,False,True
S3,4,171,5876162896,2.1535,0.7986,2.7267,2.01,0,0,0,0,0.0,3.7157,4,E,False,False,True
S3,4,171,5882589360,-1.0,0.0,1.879,1.3822,1,1,0,0,0.0,4.7819,2,E,False,False,True
S3,4,171,5867234096,3.7501,2.8239,3.6614,3.6643,0,0,0,0,0.7548,7.1603,4,E,False,False,True
S3,4,171,5866212816,2.4578,1.3163,2.8709,1.4241,0,0,0,0,0.0,5.6041,4,E,False,False,True
S3,4,171,5877216080,1.3772,1.5534,0.0,2.1935,0,0,1,0,0.0,5.8046,3,S,False,False,True
S3,4,171,5882030480,4.2919,2.761,1.6412,4.4513,0,0,0,0,1.5893,7.1956,4,N,False,False,True
S3,4,171,5876157808,1.2789,1.6053,2.0384,1.8259,0,0,0,0,0.0,5.1946,4,E,False,False,True
S3,4,171,5875396016,2.3591,0.6866,-1.0,2.101,0,0,1,0,0.0,2.9643,3,N,False,False,False
S3,4,171,5882032688,2.1935,2.5004,1.5534,1.0574,0,0,0,0,0.0,4.8598,4,N,False,False,True
S3,4,171,5880596816,0.5727,3.3209,1.1107,3.8276,0,0,0,0,0.0,2.0148,4,S,False,False,True
S3,4,171,5882028272,1.4053,2.9679,1.5872,3.0833,0,0,0,0,0.3377,6.7383,4,S,False,False,True
S3,4,171,5875385648,0.0,1.2197,1.3122,1.141,1,0,0,0,0.0208,5.8739,3,S,False,False,True
S3,4,171,5876163664,1.3122,-1.0,2.2758,1.2197,0,1,0,0,0.0,5.7235,3,E,False,False,True
S3,4,171,5875589360,1.1428,0.0208,1.5447,1.2034,0,1,0,0,0.0,7.0917,3,E,False,False,True
S3,4,171,5876730192,3.1857,3.0833,1.4053,5.1307,0,0,0,0,0.3808,5.7878,4,N,False,False,True
S3,4,171,5875596080,4.5661,5.4688,6.2032,-1.0,0,0,0,1,2.2164,9.1697,3,E,False,False,True
S3,4,171,5868959504,1.5545,0.4704,0.7983,1.5914,0,0,0,0,0.0,2.982,4,E,False,False,True
S3,4,171,5881032784,0.0,1.5872,1.1966,1.4053,1,0,0,0,0.0,4.9984,3,S,False,False,True
S3,4,171,5881026064,3.82,4.0693,2.6807,2.9333,0,0,0,0,1.2647,8.3311,4,S,False,False,True
S3,4,171,5875389392,0.2822,2.3591,-1.0,0.7832,0,0,1,0,0.0,1.7582,3,S,False,False,True
S3,4,171,5876592816,1.9634,1.5545,2.6325,0.2739,0,0,0,1,0.0,6.7666,3,E,False,False,True
S3,4,171,5871777552,0.4209,1.5608,-1.0,0.0,0,0,1,1,0.0,1.7069,2,S,False,False,True
S3,4,172,5875389392,0.5426,0.0,-1.0,0.0619,0,1,1,1,0.0,2.8376,1,N,False,False,True
S3,4,172,5877216080,1.3519,3.4215,0.0,1.163,0,0,1,0,0.0,5.269,3,S,False,False,True
S3,4,172,5882030480,3.0149,3.2194,1.7682,3.7372,0,0,0,0,1.4829,7.6375,4,W,False,False,True
S3,4,172,5867234096,3.9266,1.9765,3.3388,2.3779,0,0,0,0,0.8524,7.6092,4,N,False,False,True
S3,4,172,5876157808,1.2484,2.228,2.6914,1.2299,0,0,0,0,0.0,5.2661,4,S,False,False,True
S3,4,172,5875396016,0.0,0.8776,-1.0,2.292,1,0,1,0,0.0,2.0363,2,S,False,False,True
S3,4,172,5880596816,0.594,2.2319,1.673,3.6195,0,0,0,0,0.5119,3.4929,4,W,False,False,True
S3,4,172,5876730192,-1.0,1.7294,1.5732,5.7022,1,0,0,0,0.3767,6.5113,3,S,False,False,True
S3,4,172,5876592816,1.5242,2.1774,1.6081,1.5443,0,0,0,0,0.0,7.1179,4,N,False,False,True
S3,4,172,5882028272,1.8764,2.1391,1.8955,2.8717,0,0,0,0,0.1589,7.2717,4,W,False,False,True
S3,4,172,5871777552,0.5324,2.386,-1.0,0.0,0,0,1,1,0.0,1.9984,2,N,False,False,True
S3,4,172,5882029808,2.2235,1.6396,1.813,2.2601,0,0,0,0,0.0,7.0222,4,N,False,False,True
S3,4,172,5876737008,0.362,1.2299,1.2484,2.1,0,0,0,0,0.0,1.0351,4,W,False,False,True
S3,4,172,5882589360,-1.0,1.3876,0.9818,1.1474,1,0,0,0,0.0,4.7766,3,S,False,False,True
S3,4,172,5868959504,2.1774,0.5175,1.1033,0.7874,0,0,0,0,0.0,2.2559,4,N,False,False,True
S3,4,172,5875589360,1.8557,1.5032,1.6716,1.6093,0,0,0,0,0.0,6.2901,4,N,False,False,True
S3,4,172,5876163664,1.6526,-1.0,2.3518,1.3357,0,1,0,0,0.0,5.9266,3,E,False,False,True
S3,4,172,5877786256,1.0066,1.9504,1.6935,0.9928,0,0,0,0,0.0,5.0488,4,S,False,False,True
S3,4,172,5875385648,1.3866,-1.0,1.3357,1.3505,0,1,0,0,0.0,4.9908,3,E,False,False,True
S3,4,172,5882032688,1.8509,1.163,1.3519,1.3705,0,0,0,0,0.0,5.1533,4,N,False,False,True
S3,4,172,5876162896,3.1199,1.1118,1.336,0.9341,0,0,0,0,0.0,4.7713,4,N,False,False,True
S3,4,172,5881026064,3.122,3.3409,2.2853,2.8097,0,0,0,0,1.2603,8.5459,4,N,False,False,True
S3,4,172,5875588592,1.8955,1.9021,2.1544,2.1391,0,0,0,0,0.0,6.6282,4,W,False,False,True
S3,4,172,5866212816,0.9742,2.292,0.0,1.3118,0,0,1,0,0.0619,6.3642,3,S,False,False,True
S3,4,172,5875596080,6.0565,6.1179,3.6195,4.2413,0,0,0,0,3.3942,9.2167,4,N,False,False,True
S3,4,172,5881032784,1.1907,1.8955,1.7691,1.8764,0,0,0,0,0.0,4.6579,4,N,False,False,True
S3,4,173,5875396016,0.5983,1.3184,-1.0,2.6489,0,0,1,0,0.0,1.5786,3,S,False,False,True
S3,4,173,5876157808,1.2442,3.4943,2.8965,1.9873,0,0,0,0,0.0,5.5129,4,S,False,False,True
S3,4,173,5875589360,1.7378,1.449,2.2079,1.5248,0,0,0,0,0.0,5.9598,4,E,False,False,False
S3,4,173,5866212816,1.5258,2.6489,0.5983,1.6983,0,0,0,0,0.0,6.4554,4,S,False,False,True
S3,4,173,5876730192,1.8699,3.4653,1.7873,5.5127,0,0,0,0,0.0,6.0104,4,W,False,False,True
S3,4,173,5882032688,2.036,1.2217,1.7592,1.7324,0,0,0,0,0.0,5.0455,4,N,False,False,True
S3,4,173,5882030480,3.8161,4.8333,3.2014,5.5037,0,0,0,0,0.9282,7.991,4,S,False,False,True
S3,4,173,5868959504,1.6146,0.6422,1.5603,1.9365,0,0,0,0,0.0,3.0541,4,E,False,False,True
S3,4,173,5882589360,1.1463,1.9601,1.1838,0.0,0,0,0,1,0.0,4.2808,3,S,False,False,True
S3,4,173,5871777552,0.8029,0.5907,-1.0,1.5429,0,0,1,0,0.0,1.2031,3,W,False,False,True
S3,4,173,5867234096,3.82,2.5652,2.7133,4.1321,0,0,0,0,1.1176,7.9684,4,E,True,True,True
S3,4,173,5875389392,0.6642,0.7585,-1.0,1.1652,0,0,1,0,0.0,1.8847,3,S,False,False,True
S3,4,173,5877216080,1.2448,3.2745,2.577,2.8824,0,0,0,0,0.6125,6.0962,4,S,False,False,True
S3,4,173,5875385648,1.6942,-1.0,1.3763,1.1892,0,1,0,0,0.0,4.4003,3,E,False,False,True
S3,4,173,5882028272,3.4653,2.4763,1.8042,0.313,0,0,0,1,0.0627,7.6983,3,N,False,False,True
S3,4,173,5876163664,2.5067,-1.0,3.7493,1.3763,0,1,0,0,0.0,6.1651,3,E,False,False,True
S3,4,173,5882029808,0.0,1.5954,2.0931,2.8052,1,0,0,0,0.0,6.9132,3,S,False,False,True
S3,4,173,5880596816,4.2096,6.1487,1.4014,5.4285,0,0,0,0,0.8105,4.6753,4,S,False,False,True
S3,4,173,5876737008,1.3949,2.2079,0.398,1.7378,0,0,0,0,0.0,2.0001,4,S,False,False,True
S3,4,173,5881026064,4.202,3.1605,0.0627,3.3153,0,0,1,0,0.313,8.7177,3,N,False,False,True
S3,4,173,5876592816,1.4864,1.6146,1.6658,2.3454,0,0,0,0,0.0,6.2905,4,E,False,False,True
S3,4,173,5881032784,1.3384,1.1226,0.0,1.7873,0,0,1,0,0.0,3.989,3,S,False,False,True
S3,4,173,5876162896,1.8306,1.1453,2.0507,2.5355,0,0,0,0,0.3109,5.698,4,E,False,False,True
S3,4,173,5875588592,1.8042,0.0,1.5166,2.4763,0,1,0,0,0.0,6.5136,3,W,False,False,True
S3,4,173,5877786256,1.2008,1.8061,2.8398,1.2417,0,0,0,0,0.0,5.0614,4,E,False,False,True
S3,4,173,5875596080,3.9278,5.4285,4.2096,4.9481,0,0,0,0,3.2475,9.2544,4,S,False,False,True
S3,4,174,5882578320,4.011,2.7562,0.0,4.3231,0,0,1,0,0.0,4.9707,3,N,False,False,True
S3,4,174,5867234096,3.1917,3.7208,3.7229,0.0,0,0,0,1,0.0,4.9727,3,N,False,False,True
S3,4,174,5881032784,0.9888,2.2775,0.0,2.2584,0,0,1,0,0.0,3.3857,3,S,False,False,True
S3,4,174,5876162896,2.1644,1.718,1.0434,1.6415,0,0,0,0,0.0,5.6811,4,N,False,False,True
S3,4,174,5876737008,0.591,2.0536,1.6119,0.0,0,0,0,1,0.0,2.88,3,S,False,False,True
S3,4,174,5875589360,1.9288,1.64,0.0,1.7158,0,0,1,0,0.0,5.0318,3,N,False,False,True
S3,4,174,5875389392,0.5679,0.7893,-1.0,1.7168,0,0,1,0,0.0,1.3383,3,W,False,False,True
S3,4,174,5882029808,1.5736,2.0216,2.195,2.6421,0,0,0,0,0.0,6.198,4,E,False,False,True
S3,4,174,5876157808,1.2936,0.9403,3.1389,2.6977,0,1,0,0,0.6853,6.2913,3,E,False,False,True
S3,4,174,5882030480,2.7174,5.1426,3.6014,6.1157,0,0,0,0,2.0243,8.2738,4,S,False,False,True
S3,4,174,5880596816,1.9366,-1.0,2.6139,6.4999,0,1,0,0,3.3397,5.6212,3,W,False,False,True
S3,4,174,5881026064,2.7037,2.2475,0.6563,4.6345,1,0,1,0,1.393,8.8552,2,S,False,False,True
S3,4,174,5876163664,0.6853,-1.0,4.7359,1.424,1,1,0,0,0.9403,6.8131,2,E,False,False,True
S3,4,174,5868959504,1.9901,1.4853,2.203,0.8018,0,0,0,0,0.0,3.0757,4,E,False,False,True
S3,4,174,5876592816,1.9971,1.9901,1.8893,1.4491,0,0,0,0,0.0,5.7701,4,N,False,False,True
S3,4,174,5876730192,6.0842,1.393,1.3931,4.7802,0,1,0,0,2.7037,6.6893,3,N,False,False,True
S3,4,174,5875596080,5.2894,6.4999,1.9366,4.6233,0,0,0,0,2.6195,9.2845,4,N,False,False,True
S3,4,174,5871777552,1.9502,1.4358,0.4316,1.4127,0,0,0,0,0.0,1.5774,4,N,False,False,True
S3,4,174,5877786256,2.0755,1.6938,1.3562,1.2033,0,0,0,0,0.0308,5.9301,4,N,False,False,True
S3,4,174,5866212816,1.4821,2.6456,0.5067,2.0071,0,0,0,0,0.0,6.8852,4,N,False,False,True
S3,4,174,5875588592,1.7933,2.9962,1.4937,3.3515,0,0,0,0,0.0,6.7592,4,S,False,False,True
S3,4,174,5882028272,1.3931,1.7933,2.2584,1.393,0,0,0,1,0.6563,8.0397,3,E,False,False,True
S3,4,174,5882032688,2.203,1.2001,2.6899,1.4853,0,0,0,0,0.0,5.1444,4,E,False,False,True
S3,4,174,5875396016,0.5067,1.3557,-1.0,2.6456,0,0,1,0,0.0,1.6533,3,W,False,False,True
S3,4,174,5875385648,2.0346,-1.0,1.424,1.0711,0,1,0,0,0.0,3.9686,3,E,False,False,True
S3,4,174,5877216080,2.0227,3.1986,2.8751,3.0875,0,0,0,0,0.4655,6.758,4,S,False,False,True
S3,4,174,5882589360,1.0472,2.8479,1.4327,0.0,0,0,0,1,0.0,4.4567,3,S,False,False,True
S3,4,175,5875396016,1.568,0.0,0.5217,0.0,0,1,0,1,0.0,3.0402,2,N,False,False,True
S3,4,175,5882029808,2.4751,0.0,2.3185,1.4306,0,1,0,0,0.0,6.2255,3,N,False,False,True
S3,4,175,5866212816,0.0,1.568,0.9803,2.0803,1,0,0,0,0.0,6.0623,3,S,False,False,False
